,Name,Symbol,Date,Watching,Data2018,Rate,Price,Volume,FullyDilluted,CirculatingSupply
2046,Bastonet,BSN,2017-10-13T00:00:00.000Z,137,True,,0.001342592033809827,3447.31448285381,0.0,0.0
2047,Zeusshield,ZSC,2017-10-13T00:00:00.000Z,1456,True,0.034547005938082284,0.03719395166262984,1881300.086751302,40809023.13818083,3736.6369089643954
2048,Ethereum Cash,ECASH,2017-10-13T00:00:00.000Z,987,True,,0.09560764369477208,78740.04829864502,1348067.76865,118.48307212299021
2050,Swisscoin,SIC,2017-10-14T00:00:00.000Z,222,True,,0.0035817336773106946,254454.10505371093,0.0,0.0
2051,Authorship,ATS,2017-10-14T00:00:00.000Z,112,True,,0.019752005681705972,53786.23249079387,1580160.4533333334,130.79201262154726
2052,EtherDoge,EDOGE,2017-10-16T00:00:00.000Z,485,False,,,,,
2053,Royal Kingdom Coin,RKC,2017-10-16T00:00:00.000Z,21,True,,1.3695352012912432,140775.7994967143,3697745.0399999996,336.0720743941211
2054,Akuya Coin,AKY,2017-10-16T00:00:00.000Z,13,True,,0.21292846261058002,30547.2246758461,0.0,0.0
2055,ExchangeN,EXN,2017-10-16T00:00:00.000Z,16,True,,0.02009654608167087,16738.610568092266,102492.385025,9.937613010094385
2056,PiplCoin,PIPL,2017-10-16T00:00:00.000Z,1194,True,0.09811332639383136,0.029692102541836598,4275.536804978053,2305360.659228125,211.28874522475272
2057,Eidoo {Old},EDO,2017-10-17T00:00:00.000Z,1673,True,,2.999031575520833,5584351.066666666,63762142.276591666,5464.43839416824
2058,AirSwap,AST,2017-10-17T00:00:00.000Z,16327,True,1.29407185247028,0.5829788646350305,8557119.0,87446830.0,7713.336704895063
2059,BitSoar,BSR,2017-10-17T00:00:00.000Z,12,True,,0.162696718548735,166113.69978230793,0.0,0.0
2060,Change,CAG,2017-10-17T00:00:00.000Z,966,True,0.28301016632729736,0.43141075360278286,1866174.7775227865,15647175.024169832,1344.2932915501115
2061,Blockmason Credit Protocol,BCPT,2017-10-17T00:00:00.000Z,2692,True,0.03330433137967576,0.5608390146245559,8063430.432495117,39044027.432713,3436.2372519030428
2062,Aion,AION,2017-10-18T00:00:00.000Z,30650,True,0.14362865420369716,3.5288001892467338,7145590.503336589,222663883.55272833,18352.386027495817
2063,Tracto,TRCT,2017-10-18T00:00:00.000Z,36,True,,0.5340769412616889,17434.630973307292,3352462.8004249167,328.3746252250898
2064,Maecenas,ART,2017-10-18T00:00:00.000Z,1921,True,0.03566965250769834,0.755227892100811,19169.641235351562,22770234.32942333,2052.6516774914867
2065,XGOX,XGOX,2017-10-18T00:00:00.000Z,934,True,0.016892144336032165,0.006823089902172797,70548.76162109376,4803438.523321534,450.7626446692489
2066,Everus,EVR,2017-10-19T00:00:00.000Z,3089,True,0.2118241706251757,1.3923637370268505,40415.41138356527,2368111.3197609168,243.98090757803254
2067,Dutch Coin,DUTCH,2017-10-19T00:00:00.000Z,70,True,,0.0008394933160161599,8608.398334928354,0.0,0.0
2068,Swapcoin,SWP,2017-10-19T00:00:00.000Z,78,True,,0.16957672741632945,594.002150431718,0.0,0.0
2069,Open Trading Network,OTN,2017-10-25T00:00:00.000Z,200,True,,12.99751555522283,1874488.4942220051,37900656.83214,3507.0711119292414
2070,DomRaider,DRT,2017-10-19T00:00:00.000Z,1537,True,1.2248664017519444,0.05046619321219623,61913.782394663496,28946920.211170834,2565.9066026526066
2071,Request,REQ,2017-10-20T00:00:00.000Z,18028,True,0.783634401651784,0.31214207053805393,13288820.058333334,200027391.1721625,16512.652414403576
2072,SegWit2x,B2X,2017-10-20T00:00:00.000Z,229,True,,248.26234882275264,1123427.7241536458,0.0,0.0
2073,BitcoinCashScrypt,BCCS,2017-10-20T00:00:00.000Z,71,False,,,,,
2074,Ethereum Gold,ETG,2017-10-21T00:00:00.000Z,3690,True,1.1433552716722017,0.09768119715154171,54062.57087809245,1172174.3599999999,104.91206934259029
2075,eUSD,EUSD,2017-10-21T00:00:00.000Z,1714,False,,,,,
2076,Blue Protocol,BLUE,2017-10-22T00:00:00.000Z,1074,True,0.14022170777633433,0.4440281695996722,130913.48085530598,15321848.23762354,1266.1554802024846
2077,Runners,RUNNERS,2017-10-22T00:00:00.000Z,20,True,,0.00043306134975864554,3082.8536455551784,0.0,0.0
2078,LIFE,LIFE,2017-10-22T00:00:00.000Z,1818,True,,0.001132917619785682,391901.63943481445,12656579.724487718,1090.50265010819
2079,Hedge,HDG,2017-10-22T00:00:00.000Z,94,True,,3.7690509766340257,93440.40540262857,13981951.719025083,1229.1032384274145
2080,Modum,MOD,2017-10-23T00:00:00.000Z,282,True,,3.763020521402359,3881892.2400065106,68216899.8821,5973.3375521039125
2081,Ambrosus,AMB,2017-10-23T00:00:00.000Z,10132,True,0.17748870510514778,0.5143521337459485,4624999.605029297,74370676.45199834,6556.18945543443
2082,ICOS,ICOS,2017-10-23T00:00:00.000Z,12,True,,38.77444577217102,93226.92462565104,21244561.679314997,1973.8092702028725
2083,Bitcoin Gold,BTG,2017-10-23T00:00:00.000Z,65423,True,1.2290885377504617,221.55021260579426,162020533.91666666,3036762571.3874164,241350.78443338207
2084,BigBoobsCoin,BBC,2017-10-23T00:00:00.000Z,59,False,,,,,
2085,10M Token,10MT,2017-10-24T00:00:00.000Z,101,False,,,,,
2086,LiteCoin Gold,LTG,2017-10-24T00:00:00.000Z,102,False,,,,,
2087,KuCoin Token,KCS,2017-10-24T00:00:00.000Z,78514,True,2.758899675894994,4.59980538909634,4897844.433333334,416697804.8043709,35804.717547225584
2088,EXRNchain,EXRN,2017-10-25T00:00:00.000Z,3469,True,0.8417129755189262,3.458373173709598e-05,20480.0984705925,3257.6976250000002,0.31730125009827503
2089,ClearPoll,POLL,2017-10-25T00:00:00.000Z,258,True,,2.3323138289153578,393378.941414388,16326175.725840501,1332.4432464668987
2090,LATOKEN,LA,2017-10-25T00:00:00.000Z,6234,True,0.947595702497887,0.41539516653865577,1301241.1549804688,28881476.622391168,2403.069263129527
2091,Exchange Union,XUC,2017-10-25T00:00:00.000Z,595,True,0.1015045593111315,7.445900396505992,1131710.9416666667,39914101.95984166,3421.018176767424
2092,NULS,NULS,2017-10-25T00:00:00.000Z,20490,True,0.29786232947804814,2.4321813989430665,13741113.858441163,86414873.33333333,7367.801605875928
2093,Bitcoin Red,BTCRED,2017-10-25T00:00:00.000Z,976,True,,0.09688764432212338,169674.28247273763,1679925.469543925,130.53635185571264
2094,Paragon,PRG,2017-10-26T00:00:00.000Z,411,True,,0.38971362536152204,135493.3215616862,24423581.394328333,2157.7454955093863
2095,BOScoin,BOS,2017-10-26T00:00:00.000Z,1379,True,0.016177245028580412,1.804183295617501,282625.6641301473,0.0,0.0
2096,Ripio Credit Network,RCN,2017-10-26T00:00:00.000Z,13324,True,1.3666040960331407,0.21674310211092235,17468583.856640626,104206469.97938251,8880.483923532327
2097,Xios,XIOS,2017-10-26T00:00:00.000Z,7,False,,,,,
2098,Mercury Protocol,GMT,2017-10-26T00:00:00.000Z,85,True,,0.06299139773828756,0.0,8579027.35212769,676.636738266823
2099,ICON,ICX,2017-10-27T00:00:00.000Z,109853,True,0.8103989491552872,4.321055732667446,61049778.63424479,1348757036.7048335,115341.49187354046
2100,JavaScript Token,JS,2017-10-27T00:00:00.000Z,742,True,0.13318903321641748,0.009668986903681584,446.61215859804054,77274.50475645968,7.075496738496412
2101,Ethereum Lite,ELITE,2017-10-27T00:00:00.000Z,624,True,,0.2908654761190216,8164.387206935882,0.0,0.0
2102,Bitcoin Silver,BTCS,2017-10-27T00:00:00.000Z,201,False,,,,,
2103,Intelligent Trading Foundation,ITT,2017-10-27T00:00:00.000Z,1117,True,0.042925353978013774,0.27900417856559034,3184.9372581073217,2604236.6944767227,233.69051936211213
2104,iEthereum,IETH,2017-10-27T00:00:00.000Z,813,True,3.3351300218211555,0.03882343500930195,37621.382492192584,696258.8307134999,60.75804614387695
2105,Pirl,PIRL,2017-10-27T00:00:00.000Z,1365,True,0.015034914495426583,1.2418129292627176,149718.32568359375,9444940.856331034,820.628031927767
2106,Xenon,XNN,2017-10-27T00:00:00.000Z,90,True,,0.06408153157681226,20194.23808075587,18461369.25,1492.0131008956341
2107,LUXCoin,LUX,2017-10-27T00:00:00.000Z,1696,True,0.03128508951992543,12.340695253511269,640421.8331176757,10807654.238109592,951.7740764224724
2108,eREAL,EREAL,2017-10-27T00:00:00.000Z,21,False,,,,,
2109,Network Token,NTWK,2017-10-27T00:00:00.000Z,28,True,,0.024594315698273517,3874.9599481720734,275737.32999476936,21.59249561596888
2110,Dovu,DOV,2017-10-27T00:00:00.000Z,4978,True,0.42885373640147273,0.25993983559310435,80831.08999633789,15115928.763608834,1286.796951976043
2111,Cash Poker Pro,CASH,2017-10-28T00:00:00.000Z,8,False,,,,,
2112,Phoenix Global,PHB,2017-10-08T00:00:00.000Z,12085,True,0.24729616454734005,0.18503760748232403,5741531.95,100539906.478725,8478.674190927026
2113,BT1 [CST],BT1,2017-10-28T00:00:00.000Z,14,False,,,,,
2114,BT2 [CST],BT2,2017-10-28T00:00:00.000Z,2,True,,212.07124447806353,0.0,0.0,0.0
2115,PlayerCoin,PEC,2017-10-29T00:00:00.000Z,69,True,,0.0018771102729563912,2410.4068331718445,65924.11286645583,5.846294123924658
2116,Natcoin,NTC,2017-10-29T00:00:00.000Z,7,False,,,,,
2117,Roofs,ROOFS,2017-10-29T00:00:00.000Z,9,True,,0.0009262729835124143,5197.8771346569065,116150.60925,11.103311916910323
2118,FAPcoin,FAP,2017-10-29T00:00:00.000Z,7,True,,0.008193358475686748,14998.809541357165,0.0,0.0
2119,BTCMoon,BTCM,2017-10-29T00:00:00.000Z,128,True,,0.01444654707981196,32658.685071829954,0.0,0.0
2120,Etherparty,FUEL,2017-10-30T00:00:00.000Z,3105,True,0.020051083996612443,0.12824930272375543,4795505.018294271,59478917.53889251,4919.8648723098795
2121,Gimli,GIM,2017-11-01T00:00:00.000Z,8,False,,,,,
2122,Ellaism,ELLA,2017-10-30T00:00:00.000Z,2280,True,0.03744273676695228,0.9308256685733796,62507.144415283205,3495899.0288267084,290.8454241055466
2123,Vulcano [OLD],VULC,2017-10-30T00:00:00.000Z,3,True,,0.00851736520110957,0.0,0.0,0.0
2124,Qvolta,QVT,2017-10-31T00:00:00.000Z,10,True,,0.6638533013562361,99121.53506368001,4242994.519851467,354.21973223771795
2125,Russian Miner Coin,RMC,2017-10-31T00:00:00.000Z,14,True,,14343.654341634114,81908.3627251943,16295312.187916664,1232.3329264423066
2126,FlypMe,FYP,2017-10-31T00:00:00.000Z,430,True,0.40218219038580033,0.39846410347769656,38552.15241674582,6818185.868410584,564.4654678535437
2127,eBitcoin,EBTC,2017-10-31T00:00:00.000Z,1598,True,2.233017831517765,0.5507033459842205,305509.0892903646,10294966.769563083,933.4609269054066
2128,ETHGAS,EGAS,2017-10-31T00:00:00.000Z,45,False,,,,,
2129,Bitbase,BTBc,2017-11-01T00:00:00.000Z,25,True,,0.021047274953834398,86904.82809323222,0.0,0.0
2130,Enjin Coin,ENJ,2017-11-01T00:00:00.000Z,239526,True,17.304581703355993,0.14354063626848348,6516740.008403362,106846975.35079664,8937.105558218627
2131,iBTC,IBTC,2018-10-01T00:00:00.000Z,1333,True,0.047759645289383285,0.008203700205569368,3744.823166790575,0.0,0.0
2132,Power Ledger,POWR,2017-11-01T00:00:00.000Z,28597,True,0.9687364436770847,0.7945924978546736,38070476.75630252,283189439.0278563,24084.76055195466
2133,eGold,EGOLD,2017-11-01T00:00:00.000Z,512,False,,,,,
2134,Grid+,GRID,2017-11-01T00:00:00.000Z,3570,True,0.5976123666482266,1.194510337409623,61613.35036489504,43814182.527639456,3753.252173751849
2135,Revain,REV,2017-11-01T00:00:00.000Z,69365,True,0.02650827812324022,1.016934235431567,4870695.721893054,187464391.95000002,17354.44753912828
2136,ATLANT,ATL,2017-11-01T00:00:00.000Z,1255,True,0.1962463242503166,0.5075997514885013,60885.73207925748,6513196.251086218,564.1084139896611
2137,Electroneum,ETN,2017-11-02T00:00:00.000Z,47630,True,0.7311274991596932,0.0824261126660947,5627081.194915255,352871836.5684915,29542.720053737703
2138,High Gain,HIGH,2017-11-02T00:00:00.000Z,8,True,,0.0009991639529027328,42475.29604160937,0.0,0.0
2139,MinexCoin,MNX,2017-11-02T00:00:00.000Z,355,True,,20.509390467304293,162626.33739406778,63109058.140617795,5476.036803170635
2140,SONO,SONO,2017-11-02T00:00:00.000Z,634,True,0.023003522657899764,5.015700139041639,9563.636886727098,848927.6301788571,70.9608568754385
2141,eBIT,EBIT,2017-11-02T00:00:00.000Z,15,False,,,,,
2142,FORCE,FOR,2017-11-02T00:00:00.000Z,234,True,,0.03273971667254551,25550.738965678418,3163969.5320635037,265.07666622425666
2143,Streamr,DATA,2017-11-03T00:00:00.000Z,28043,True,1.8020712835668526,0.15142945009164321,5467392.743589744,101536548.2496641,8397.707884979893
2144,SHIELD,XSH,2017-11-03T00:00:00.000Z,2033,True,0.02037401021763449,0.06761814163884339,345102.808199369,32412472.002752345,2590.390745543947
2145,Rupaya [OLD],RUPX,2017-08-04T00:00:00.000Z,2,False,,,,,
2146,Pure,PURE,2017-11-04T00:00:00.000Z,32,False,,,,,
2147,ELTCOIN,ELTCOIN,2017-11-04T00:00:00.000Z,1013,True,0.13019641950428448,0.034842757905576505,67130.63004802835,3083543.9301724136,254.38966108722678
2148,Desire,DSR,2017-11-05T00:00:00.000Z,947,True,0.029774248174366056,1.26139544172768,71163.95010108278,1144374.9179329737,94.83304346784003
2149,Unikoin Gold,UKG,2017-11-05T00:00:00.000Z,913,True,,0.49221085234169376,4387887.906147204,63377060.48244474,5205.042336392729
2150,Credence Coin,CRDNC,2017-11-06T00:00:00.000Z,11,True,,0.8739611429709679,200815.7708021005,2922270.1941476916,345.639044477385
2151,Autonio,NIOX,2017-11-06T00:00:00.000Z,3713,True,4.034346548663982,0.1703668356660688,74618.4445972108,11214931.019677544,981.0704843448924
2152,CarTaxi Token,CTX,2017-11-07T00:00:00.000Z,51,True,,0.05452885224887755,29430.302770563987,3066203.448256708,253.78584938375505
2153,Aeron,ARNX,2017-11-07T00:00:00.000Z,8087,True,0.03256744579415677,1.6253000136497802,14359344.818566786,20755578.391240884,1792.9468522619418
2154,Yellow Token,YEL,2017-11-07T00:00:00.000Z,16,False,,,,,
2155,Confido,CFD,2017-11-07T00:00:00.000Z,21,False,,,,,
2156,Rasputin Online Coin,ROC,2017-11-07T00:00:00.000Z,4,False,,,,,
2157,StarCash Network,STARS,2017-11-07T00:00:00.000Z,22,True,,0.5660697629230212,3434.50727442408,410669.9667478496,33.46919667282683
2158,Phore,PHR,2017-11-07T00:00:00.000Z,2131,True,0.24711555528871715,2.96465653790669,334574.640962358,23864061.357882913,1952.1085298659232
2159,Farad,FRD,2017-11-07T00:00:00.000Z,15,False,,,,,
2160,Innova,INN,2017-11-08T00:00:00.000Z,455,True,0.13099808340531474,5.636522774185453,158607.37763323102,7477980.052872411,641.2523712437347
2161,Raiden Network Token,RDN,2017-11-08T00:00:00.000Z,9306,True,0.5455480527136982,3.843755621995245,12877477.410714285,192678832.23418754,16639.33096384186
2162,Delphy,DPY,2017-11-08T00:00:00.000Z,542,True,0.012885470383982562,1.7952594682574272,1660383.1389683315,49962958.640183926,4049.9676430965737
2163,Zephyr,ZEPH,2017-11-08T00:00:00.000Z,72,True,,0.04690653119095654,29747.115585902953,5890185.896778679,465.3158090807254
2164,DCORP,DRP,2017-11-09T00:00:00.000Z,27,False,,,,,
2165,ERC20,ERC20,2017-11-09T00:00:00.000Z,12585,True,0.1047741419204198,0.0017973717854395297,154876.618108576,2790723.1827617628,226.20479611207156
2166,Ties.DB,TIE,2017-11-09T00:00:00.000Z,727,True,,0.20976815725097786,43726.162627834456,4189012.5433107205,409.45772719009545
2167,Blockpool,BPL,2017-11-09T00:00:00.000Z,22,True,,0.3312588036060333,23805.04358927409,6271787.4311575685,508.7865666018052
2168,Grimcoin,GRIM,2017-11-10T00:00:00.000Z,74,True,,0.011508689209586009,14498.834014337714,493920.04806181364,42.677801859992336
2169,Zlancer,ZCG,2017-11-10T00:00:00.000Z,7,False,,,,,
2170,Oxycoin [OLD],OXY[OLD],2017-11-10T00:00:00.000Z,32,True,,0.19705908502269287,0.0,14103851.176645236,1183.443091431794
2171,Abjcoin Commerce,ABJC,2017-11-10T00:00:00.000Z,12,False,,,,,
2172,Emphy,EPY,2017-11-11T00:00:00.000Z,724,True,,0.30512452483469366,10827.181093982621,2234183.1988472454,190.0707311336344
2173,Stellar Holdings,HOLD,2017-11-11T00:00:00.000Z,96,True,,0.06227411487804878,0.0,3684445.768583619,320.8663619934586
2174,NEO GOLD,NEOG,2017-11-11T00:00:00.000Z,98,True,,0.012397874441546188,57248.96433037018,0.0,0.0
2175,DecentBet,DBET,2017-11-13T00:00:00.000Z,795,True,0.01828677348147145,0.23421124285348108,94788.76132629965,19483742.328303833,1595.6339541184125
2176,Decision Token,HST,2017-11-12T00:00:00.000Z,200,True,,1.3903271688200602,514296.99620327103,43517911.483076364,3713.7922855208035
2177,Sharechain,SSS,2017-11-14T00:00:00.000Z,14,True,,0.004755989712100687,234768.53685659732,7821670.929856981,635.6355518868229
2178,Upfiring,UFR,2017-11-14T00:00:00.000Z,3266,True,0.7929997691120858,0.4025173824948241,162605.97060962892,6408367.761003265,537.1924210884581
2179,Hat.Exchange,HAT,2017-11-14T00:00:00.000Z,9,False,,,,,
2180,bitJob,STU,2017-11-15T00:00:00.000Z,214,True,,0.07502304084953808,91575.67427920387,2887324.458312858,244.60718707313669
2181,Genesis Vision,GVT,2017-11-15T00:00:00.000Z,9577,True,0.4090059619425735,14.284346076420375,5178953.911421131,53234628.19627504,4608.904545537026
2182,EagleCoin,EAGLE,2017-11-16T00:00:00.000Z,388,True,,0.12251313642172523,0.0,250317.69476894953,20.48734526394984
2183,EA Coin,EAG,2017-11-16T00:00:00.000Z,11,True,,1.9450449926348834,224284.24153636053,0.0,0.0
2184,Privatix,PRIX,2017-11-16T00:00:00.000Z,605,True,0.030214639163975952,4.730058258542647,31611.786430377226,5504882.073994904,460.9865612151153
2185,Lethean,LTHN,2017-11-16T00:00:00.000Z,1912,True,0.339772779531799,0.019297235074470967,38109.66700568566,6312198.465682154,510.7525898740202
2186,PlusCoin,PLC,2017-11-16T00:00:00.000Z,11,False,,,,,
2187,EBCH,EBCH,2017-11-17T00:00:00.000Z,13,True,,0.07652000297602375,6574.169931208045,706790.4562035924,63.66806341687031
2188,Faceblock,FBL,2017-11-16T00:00:00.000Z,28,False,,,,,
2189,SISA,SISA,2017-11-16T00:00:00.000Z,4,False,,,,,
2190,Astro,ASTRO,2017-11-16T00:00:00.000Z,120,True,,3.197818003875969,0.0,9458868.315933138,746.2066776873174
2191,Paypex,PAYX,2017-11-16T00:00:00.000Z,775,True,0.00028201901658603506,0.6844545406453749,11050.775733857996,45537594.884032935,3562.051842700448
2192,GOLD Reward Token,GRX,2017-11-17T00:00:00.000Z,62,True,,1.6901722278409792,618337.7886417722,0.0,0.0
2193,Aerium,AERM,2017-11-17T00:00:00.000Z,6,False,,,,,
2194,BitSerial,BTE,2017-11-19T00:00:00.000Z,7,True,,2.4051238268412436,0.0,0.0,0.0
2195,BitBoost,BBT,2017-11-19T00:00:00.000Z,74,False,,,,,
2196,Sugar Exchange,SGR,2017-11-19T00:00:00.000Z,73,True,,0.2044287065947705,44142.18525892201,715500.4742574256,59.572977802727976
2197,Corethum,CRTM,2017-11-19T00:00:00.000Z,14,False,,,,,
2198,Viuly,VIU,2017-11-19T00:00:00.000Z,209,True,,0.026211244063359677,1497756.2994215558,5075060.211649901,539.185674766754
2199,EONS,EONS,2017-11-19T00:00:00.000Z,1075,True,0.2674216514952304,0.9041126715391874,207877.2776409912,11768246.082517983,979.9595200720925
2200,GoByte,GBX,2017-11-20T00:00:00.000Z,1637,True,0.012601951270124548,27.27159219264984,349793.8619921875,13102840.050608061,1135.4300623632587
2201,WINCOIN,WC,2017-11-20T00:00:00.000Z,140,True,,1.2263374389572577,572845.2228393555,0.0,0.0
2202,Oyster,PRL,2017-11-20T00:00:00.000Z,107,True,,0.9235907221958041,2218599.440830078,51277032.112979,4487.030281669102
2203,Infinity Pay,IPY,2017-11-20T00:00:00.000Z,11,False,,,,,
2205,Phantomx,PNX,2017-11-20T00:00:00.000Z,1252,True,0.12468529559404977,0.08753106630407274,11732.794485473632,0.0,0.0
2206,Copico,XCPO,2017-11-20T00:00:00.000Z,60,False,,,,,
2207,DigiPulse,DGPT,2017-11-20T00:00:00.000Z,7,True,,4.211759133111481,0.0,5548609.358800117,491.0779373560915
2208,EncrypGen,DNA,2017-11-20T00:00:00.000Z,994,True,0.47606015611484154,0.47801436197012664,287043.7498144531,23945428.5020855,1996.1000521133528
2209,Ink,INK,2017-11-20T00:00:00.000Z,2075,True,0.02108030432089205,0.37227821111679077,81588417.33699219,164852637.66914698,12549.242409348188
2210,Bitcoin2x,BTC2X,2017-11-20T00:00:00.000Z,52,False,,,,,
2211,Bodhi,BOT,2017-11-20T00:00:00.000Z,45,True,,0.8087064298987389,5921865.34,28444578.0,2268.639718961305
2212,Quantstamp,QSP,2017-11-21T00:00:00.000Z,19030,True,0.5930160560803961,0.2978283976665651,19420605.25252525,183853690.5451283,15569.839098339866
2213,QASH,QASH,2017-11-21T00:00:00.000Z,4977,True,0.19806111816856709,1.1198425563898953,18291131.858585857,353367207.56909084,28837.119388485105
2214,ZoZoCoin,ZZC,2017-11-21T00:00:00.000Z,78,True,,1.4394612059448704,39732.2385077043,647927.147017293,50.99036569522174
2215,Energo,TSL,2017-11-21T00:00:00.000Z,2238,True,0.09993997284848988,0.10171694361200237,3184360.3333333335,12504386.312620204,1312.3955236582208
2216,SmartBillions,SMART,2017-11-23T00:00:00.000Z,22,False,,,,,
2217,Publica,PBL,2017-11-23T00:00:00.000Z,35,True,,0.7953646968013233,356463.9082937339,14713794.300841752,1177.6087490297427
2218,Magnet,MAG,2017-11-23T00:00:00.000Z,59,True,,0.6643538465819407,127657.52780686211,6453350.385537671,542.5655865497381
2219,SpankChain,SPANK,2017-11-23T00:00:00.000Z,2141,True,0.20071645673562505,0.23359571335856447,939439.4685788499,68473583.48577113,5721.669990796681
2220,Mutual Coin,MUT,2017-11-23T00:00:00.000Z,8,False,,,,,
2221,VoteCoin,VOT,2017-11-23T00:00:00.000Z,828,True,0.04535939147472539,0.023312403267482296,4061.713019927343,384063.10276538227,32.43247419875107
2222,Bitcoin Diamond,BCD,2017-11-24T00:00:00.000Z,52144,True,0.7585522182886263,32.09508567055067,27229988.166666668,0.0,0.0
2223,BLOCKv,VEE,2017-11-28T00:00:00.000Z,3326,True,0.23295356280450655,0.08946637853818096,3859822.8880349863,127653057.44800219,10584.602464197154
2224,POLY AI,AI,2017-11-24T00:00:00.000Z,112,True,,9.946840861191353,1846068.189906438,278080.4990964583,27.362085283184967
2225,Accelerator Network,ACC,2017-11-24T00:00:00.000Z,30,True,,8.985612347251491,8020.057656057257,2201719.3014722425,189.10510385941237
2226,Triaconta,TRIA,2017-11-24T00:00:00.000Z,14,False,,,,,
2227,DimonCoin,FUDD,2017-11-25T00:00:00.000Z,12,False,,,,,
2228,PlexCoin,PLX,2017-11-25T00:00:00.000Z,32,True,,0.04433769051064836,13214.07177539582,0.0,0.0
2229,Divi Exchange Token,DIVX,2017-11-25T00:00:00.000Z,43,True,,3.6241341297344496,131496.53552377352,18638945.85622172,1538.4957325084608
2230,MONK,MONK,2017-11-25T00:00:00.000Z,1169,True,0.023717702596103448,8.815811216831207,69273.21005184093,2927618.9600478993,279.21154426167675
2231,Flixxo,FLIXX,2017-11-25T00:00:00.000Z,1074,True,0.4135635890367109,0.21357002660156565,236837.17640458778,15519277.64669521,1250.3306721560564
2232,GlassCoin,GLS,2017-11-26T00:00:00.000Z,48,True,,0.5050159406417112,0.0,21486.394739142605,2.087024409268647
2233,Hyper TV,HYTV,2017-11-26T00:00:00.000Z,6,False,,,,,
2234,ANRYZE,RYZ,2017-11-27T00:00:00.000Z,9,False,,,,,
2235,Time New Bank,TNB,2017-11-27T00:00:00.000Z,3914,True,0.12978318948740486,0.09341382271339817,22515229.096774194,145304916.1203688,11754.839473833152
2236,MyWish,WISH,2017-11-28T00:00:00.000Z,996,True,3.184190367111339,0.562413946280013,143588.83000630917,9759261.348550541,790.9182527243643
2237,EventChain,EVC,2017-11-29T00:00:00.000Z,1176,True,0.36133665641359247,0.27755632427531285,4397.83135834369,2836105.200852857,295.82863162566787
2238,UAHPay,UAHPAY,2017-11-29T00:00:00.000Z,21,False,,,,,
2239,Aave [old],LEND,2017-11-30T00:00:00.000Z,30387,True,14.147689880400353,0.12570947501808405,20732096.833333332,126640637.48269111,10355.223122943347
2240,SoMee.Social,ONG,2017-12-01T00:00:00.000Z,8003,True,0.5996218795619246,0.6226375386788604,19913.781370355842,7940895.40029865,693.2620073074287
2241,Ccore,CCO,2017-12-01T00:00:00.000Z,487,True,0.125152432505017,0.783849315529459,25369.144986441966,896719.9694046179,69.84519770144122
2242,Qbao,QBT,2017-12-02T00:00:00.000Z,1467,True,0.03489548591599667,0.8138939897561895,3869784.4690193967,14253479.018800002,1526.5723727223642
2243,Dragonchain,DRGN,2017-12-03T00:00:00.000Z,15856,True,0.31592122534960204,1.8601584424232613,4860244.482758621,442208272.7069873,36843.0063373353
2244,Payfair,PFR,2017-12-03T00:00:00.000Z,1113,True,0.013543494040652807,0.13935173058282885,86032.32825829517,10550444.783598047,917.0421578976461
2245,Presearch,PRE,2017-12-05T00:00:00.000Z,8278,True,0.423368422252296,0.3352939872180714,66823.97386259191,51589186.11764706,4211.129132555472
2246,CyberMiles,CMT,2017-12-06T00:00:00.000Z,7063,True,0.12588890185213203,0.25122502392956186,14648926.785714285,90692594.7475869,7675.995150045697
2247,BlockCDN,BCDN,2017-12-06T00:00:00.000Z,444,True,0.08474167285734598,0.13700191108953386,102128.96414620536,0.0,0.0
2248,Cappasity,CAPP,2017-12-06T00:00:00.000Z,5063,True,0.25555214147961414,0.1651144918675224,880657.4202938988,24309943.542749997,2441.98387199825
2249,Eroscoin,ERO,2017-12-06T00:00:00.000Z,422,True,0.01771947449865846,0.08651440102784407,790736.4516223726,7065299.484199999,627.4201639032292
2250,MagicCoin,MAGE,2017-12-06T00:00:00.000Z,10,True,,3.567624607556303,177308.7715848466,2206016.5387653518,239.2484306294139
2251,IoT Chain,ITC,2017-12-06T00:00:00.000Z,4068,True,0.15338296037907267,2.881725374609232,20550091.35,101868947.46288875,8766.483864773152
2252,XYLO,XYLO,2017-12-06T00:00:00.000Z,12,False,,,,,
2253,Jiyo [OLD],JIYO,2017-12-06T00:00:00.000Z,76,True,,0.04622118206779388,71288.33428998427,0.0,0.0
2254,Santa Coin,STC,2017-12-06T00:00:00.000Z,105,False,,,,,
2255,Social Send,SEND,2017-12-06T00:00:00.000Z,1196,True,0.17832877928290597,0.2902099745170701,217969.74676804314,8538130.46940845,716.3615554553319
2256,Bonpay,BON,2017-12-06T00:00:00.000Z,780,True,0.11547622832368584,0.8631988900253572,72307.83525802428,8688646.652559398,709.626322814684
2257,Nekonium,NUKO,2017-12-06T00:00:00.000Z,888,True,0.26604067880958093,0.18498974109423302,11509.154717036656,1475909.1813957621,109.42652753638197
2258,Snovian.Space,SNOV,2017-12-08T00:00:00.000Z,330,True,,0.08123766940098437,1570867.23165968,31837395.476076834,2606.341865033192
2259,StrikeBitClub,SBC,2017-12-08T00:00:00.000Z,18,False,,,,,
2260,Datamine,DAM,2017-12-08T00:00:00.000Z,2868,False,,,,,
